# This data combines combines ASTM_E490 continuum spectrum and PROM7 line profiles
# continuum and profiles are adjusted to fit Lyman series and H-alpha 's intensity level
# Left  : wavelength, [cm]
# Right : intensity, [erg/s/cm^2/cm/sr]
#----------------------------------------------------------------------------------------
9.502820e-06	1.406095e+09
9.503020e-06	1.318839e+09
9.503220e-06	1.224400e+09
9.503420e-06	1.098607e+09
9.503620e-06	9.849100e+08
9.503820e-06	8.667283e+08
9.504020e-06	7.515523e+08
9.504220e-06	6.691390e+08
9.504420e-06	6.002127e+08
9.504620e-06	5.431741e+08
9.504820e-06	5.156942e+08
9.505020e-06	5.032923e+08
9.505220e-06	5.406097e+08
9.505420e-06	5.815178e+08
9.505620e-06	6.639506e+08
9.505820e-06	7.498702e+08
9.506020e-06	8.813000e+08
9.506220e-06	1.064922e+09
9.506420e-06	1.243937e+09
9.506620e-06	1.407966e+09
9.506820e-06	1.650725e+09
9.507020e-06	1.768417e+09
9.507220e-06	1.778821e+09
9.715565e-06	1.273473e+09
9.715765e-06	1.390152e+09
9.715965e-06	1.597897e+09
9.716165e-06	1.886780e+09
9.716365e-06	2.193572e+09
9.716565e-06	2.525584e+09
9.716765e-06	2.871895e+09
9.716965e-06	2.784225e+09
9.717165e-06	2.722106e+09
9.717365e-06	2.566737e+09
9.717565e-06	2.322839e+09
9.717765e-06	2.211168e+09
9.717965e-06	2.201463e+09
9.718165e-06	2.321451e+09
9.718365e-06	2.569714e+09
9.718565e-06	2.629793e+09
9.718765e-06	2.774482e+09
9.718965e-06	2.748033e+09
9.719165e-06	2.606238e+09
9.719365e-06	2.435520e+09
9.719565e-06	2.304162e+09
9.719765e-06	2.350020e+09
9.719965e-06	2.505598e+09
9.720165e-06	2.661863e+09
9.720365e-06	2.919820e+09
9.720565e-06	3.174353e+09
9.720765e-06	3.489522e+09
9.720965e-06	3.716385e+09
9.721165e-06	3.999179e+09
9.721365e-06	4.456693e+09
9.721565e-06	5.078000e+09
9.721765e-06	5.924122e+09
9.721965e-06	6.950002e+09
9.722165e-06	8.392075e+09
9.722365e-06	1.078302e+10
9.722565e-06	1.353308e+10
9.722765e-06	1.689334e+10
9.722965e-06	2.081150e+10
9.723165e-06	2.453045e+10
9.723365e-06	2.822529e+10
9.723565e-06	3.127277e+10
9.723765e-06	3.369660e+10
9.723965e-06	3.571451e+10
9.724165e-06	3.746048e+10
9.724365e-06	3.753426e+10
9.724565e-06	3.781846e+10
9.724765e-06	3.713532e+10
9.724965e-06	3.665135e+10
9.725165e-06	3.616002e+10
9.725365e-06	3.590993e+10
9.725565e-06	3.615704e+10
9.725765e-06	3.664532e+10
9.725965e-06	3.712615e+10
9.726165e-06	3.780602e+10
9.726365e-06	3.751882e+10
9.726565e-06	3.744200e+10
9.726765e-06	3.569395e+10
9.726965e-06	3.367443e+10
9.727165e-06	3.124963e+10
9.727365e-06	2.820208e+10
9.727565e-06	2.450827e+10
9.727765e-06	2.079097e+10
9.727965e-06	1.687528e+10
9.728165e-06	1.351750e+10
9.728365e-06	1.076972e+10
9.728565e-06	8.381037e+09
9.728765e-06	6.940290e+09
9.728965e-06	5.915357e+09
9.729165e-06	5.070069e+09
9.729365e-06	4.449367e+09
9.729565e-06	3.992276e+09
9.729765e-06	3.709666e+09
9.729965e-06	3.482926e+09
9.730165e-06	3.168092e+09
9.730365e-06	2.913822e+09
9.730565e-06	2.656176e+09
9.730765e-06	2.500039e+09
9.730965e-06	2.344614e+09
9.731165e-06	2.298672e+09
9.731365e-06	2.429517e+09
9.731565e-06	2.599601e+09
9.731765e-06	2.740809e+09
9.731965e-06	2.766961e+09
9.732165e-06	2.622448e+09
9.732365e-06	2.562326e+09
9.732565e-06	2.314586e+09
9.732765e-06	2.194773e+09
9.732965e-06	2.204268e+09
9.733165e-06	2.315399e+09
9.733365e-06	2.558306e+09
9.733565e-06	2.712940e+09
9.733765e-06	2.774622e+09
9.733965e-06	2.861755e+09
9.734165e-06	2.516460e+09
9.734365e-06	2.185467e+09
9.734565e-06	1.879654e+09
9.734765e-06	1.591732e+09
9.734965e-06	1.384674e+09
9.735165e-06	1.268351e+09
1.024258e-05	1.676274e+09
1.024288e-05	1.693223e+09
1.024318e-05	1.732632e+09
1.024348e-05	1.782765e+09
1.024378e-05	1.838306e+09
1.024408e-05	1.893339e+09
1.024438e-05	1.940546e+09
1.024468e-05	1.995066e+09
1.024498e-05	2.076142e+09
1.024528e-05	2.193995e+09
1.024558e-05	2.306020e+09
1.024588e-05	2.432464e+09
1.024618e-05	2.557791e+09
1.024648e-05	2.664063e+09
1.024678e-05	2.738459e+09
1.024708e-05	2.804629e+09
1.024738e-05	2.914075e+09
1.024768e-05	3.043544e+09
